gid_1,gid_0,survey_year,outcome,observed,source
CMR.4_1,CMR,2018,mobile_fm_ratio,0.611,dhs
CMR.5_1,CMR,2018,internet_women,57,dhs
CMR.5_1,CMR,2018,internet_men,62.2,dhs
CMR.5_1,CMR,2018,internet_fm_ratio,0.848,dhs
CMR.5_1,CMR,2018,mobile_women,84.8,dhs
CMR.5_1,CMR,2018,mobile_men,90.1,dhs
CMR.5_1,CMR,2018,mobile_fm_ratio,0.942,dhs
CMR.6_1,CMR,2018,internet_women,25.6,dhs
CMR.6_1,CMR,2018,internet_men,38.4,dhs
CMR.6_1,CMR,2018,internet_fm_ratio,0.644,dhs
CMR.6_1,CMR,2018,mobile_women,68.1,dhs
CMR.6_1,CMR,2018,mobile_men,78.5,dhs
CMR.6_1,CMR,2018,mobile_fm_ratio,0.867,dhs
CMR.7_1,CMR,2018,internet_women,6.8,dhs
CMR.7_1,CMR,2018,internet_men,15.6,dhs
CMR.7_1,CMR,2018,internet_fm_ratio,0.363,dhs
CMR.7_1,CMR,2018,mobile_women,37.5,dhs
CMR.7_1,CMR,2018,mobile_men,66.3,dhs
CMR.7_1,CMR,2018,mobile_fm_ratio,0.566,dhs
CMR.8_1,CMR,2018,internet_women,32.9,dhs
CMR.8_1,CMR,2018,internet_men,43.6,dhs
CMR.8_1,CMR,2018,internet_fm_ratio,0.707,dhs
CMR.8_1,CMR,2018,mobile_women,76,dhs
CMR.8_1,CMR,2018,mobile_men,84.3,dhs
CMR.8_1,CMR,2018,mobile_fm_ratio,0.901,dhs
CMR.9_1,CMR,2018,internet_women,56.9,dhs
CMR.9_1,CMR,2018,internet_men,62.5,dhs
CMR.9_1,CMR,2018,internet_fm_ratio,0.91,dhs
CMR.9_1,CMR,2018,mobile_women,85.2,dhs
CMR.9_1,CMR,2018,mobile_men,89.3,dhs
CMR.9_1,CMR,2018,mobile_fm_ratio,0.954,dhs
ETH.1_1,ETH,2016,internet_women,32.9,dhs
ETH.1_1,ETH,2016,internet_men,58.5,dhs
ETH.1_1,ETH,2016,internet_fm_ratio,0.547,dhs
ETH.1_1,ETH,2016,mobile_women,87,dhs
ETH.1_1,ETH,2016,mobile_men,94.4,dhs
ETH.1_1,ETH,2016,mobile_fm_ratio,0.922,dhs
ETH.10_1,ETH,2016,internet_women,2.5,dhs
ETH.10_1,ETH,2016,internet_men,5.8,dhs
ETH.10_1,ETH,2016,internet_fm_ratio,0.369,dhs
ETH.10_1,ETH,2016,mobile_women,20.4,dhs
ETH.10_1,ETH,2016,mobile_men,49.5,dhs
ETH.10_1,ETH,2016,mobile_fm_ratio,0.411,dhs
ETH.11_1,ETH,2016,internet_women,5.5,dhs
ETH.11_1,ETH,2016,internet_men,12.6,dhs
ETH.11_1,ETH,2016,internet_fm_ratio,0.403,dhs
ETH.11_1,ETH,2016,mobile_women,31.4,dhs
ETH.11_1,ETH,2016,mobile_men,62.3,dhs
ETH.11_1,ETH,2016,mobile_fm_ratio,0.505,dhs
ETH.2_1,ETH,2016,internet_women,2.7,dhs
ETH.2_1,ETH,2016,internet_men,16.4,dhs
ETH.2_1,ETH,2016,internet_fm_ratio,0.153,dhs
ETH.2_1,ETH,2016,mobile_women,31.3,dhs
ETH.2_1,ETH,2016,mobile_men,66,dhs
ETH.2_1,ETH,2016,mobile_fm_ratio,0.473,dhs
ETH.3_1,ETH,2016,internet_women,3.3,dhs
ETH.3_1,ETH,2016,internet_men,9.7,dhs
ETH.3_1,ETH,2016,internet_fm_ratio,0.325,dhs
ETH.3_1,ETH,2016,mobile_women,21.2,dhs
ETH.3_1,ETH,2016,mobile_men,48.4,dhs
ETH.3_1,ETH,2016,mobile_fm_ratio,0.438,dhs
ETH.4_1,ETH,2016,internet_women,2.7,dhs
ETH.4_1,ETH,2016,internet_men,10,dhs
ETH.4_1,ETH,2016,internet_fm_ratio,0.267,dhs
ETH.4_1,ETH,2016,mobile_women,25.1,dhs
ETH.4_1,ETH,2016,mobile_men,55.9,dhs
ETH.4_1,ETH,2016,mobile_fm_ratio,0.45,dhs
ETH.5_1,ETH,2016,internet_women,18.7,dhs
ETH.5_1,ETH,2016,internet_men,39,dhs
ETH.5_1,ETH,2016,internet_fm_ratio,0.472,dhs
ETH.5_1,ETH,2016,mobile_women,55.8,dhs
ETH.5_1,ETH,2016,mobile_men,75.6,dhs
ETH.5_1,ETH,2016,mobile_fm_ratio,0.738,dhs
ETH.6_1,ETH,2016,internet_women,6.6,dhs
ETH.6_1,ETH,2016,internet_men,24,dhs
ETH.6_1,ETH,2016,internet_fm_ratio,0.255,dhs
ETH.6_1,ETH,2016,mobile_women,46.1,dhs
ETH.6_1,ETH,2016,mobile_men,73.1,dhs
ETH.6_1,ETH,2016,mobile_fm_ratio,0.631,dhs
ETH.7_1,ETH,2016,internet_women,12.6,dhs
ETH.7_1,ETH,2016,internet_men,38.2,dhs
ETH.7_1,ETH,2016,internet_fm_ratio,0.314,dhs
ETH.7_1,ETH,2016,mobile_women,55.2,dhs
ETH.7_1,ETH,2016,mobile_men,77.3,dhs
ETH.7_1,ETH,2016,mobile_fm_ratio,0.714,dhs
ETH.8_1,ETH,2016,internet_women,2.8,dhs
ETH.8_1,ETH,2016,internet_men,10.2,dhs
ETH.8_1,ETH,2016,internet_fm_ratio,0.245,dhs
ETH.8_1,ETH,2016,mobile_women,23.3,dhs
ETH.8_1,ETH,2016,mobile_men,53.5,dhs
ETH.8_1,ETH,2016,mobile_fm_ratio,0.436,dhs
ETH.9_1,ETH,2016,internet_women,2.9,dhs
ETH.9_1,ETH,2016,internet_men,14.4,dhs
ETH.9_1,ETH,2016,internet_fm_ratio,0.193,dhs
ETH.9_1,ETH,2016,mobile_women,35,dhs
ETH.9_1,ETH,2016,mobile_men,70.6,dhs
ETH.9_1,ETH,2016,mobile_fm_ratio,0.496,dhs
GAB.1_1,GAB,2019,internet_women,74.1,dhs
GAB.1_1,GAB,2019,internet_men,80.2,dhs
GAB.1_1,GAB,2019,internet_fm_ratio,0.889,dhs
GAB.1_1,GAB,2019,mobile_women,90.5,dhs
GAB.1_1,GAB,2019,mobile_men,89.6,dhs
GAB.1_1,GAB,2019,mobile_fm_ratio,1.01,dhs
GAB.2_1,GAB,2019,internet_women,65.8,dhs
GAB.2_1,GAB,2019,internet_men,74.8,dhs
GAB.2_1,GAB,2019,internet_fm_ratio,0.767,dhs
GAB.2_1,GAB,2019,mobile_women,86.9,dhs
GAB.2_1,GAB,2019,mobile_men,94.1,dhs
GAB.2_1,GAB,2019,mobile_fm_ratio,0.924,dhs
GAB.3_1,GAB,2019,internet_women,55.6,dhs
GAB.3_1,GAB,2019,internet_men,57.3,dhs
GAB.3_1,GAB,2019,internet_fm_ratio,0.815,dhs
GAB.3_1,GAB,2019,mobile_women,85.1,dhs
GAB.3_1,GAB,2019,mobile_men,83.7,dhs
GAB.3_1,GAB,2019,mobile_fm_ratio,1.016,dhs
GAB.4_1,GAB,2019,internet_women,48.1,dhs
GAB.4_1,GAB,2019,internet_men,48.4,dhs
GAB.4_1,GAB,2019,internet_fm_ratio,0.852,dhs
GAB.4_1,GAB,2019,mobile_women,81.7,dhs
GAB.4_1,GAB,2019,mobile_men,83.6,dhs
GAB.4_1,GAB,2019,mobile_fm_ratio,0.977,dhs
GAB.5_1,GAB,2019,internet_women,50.6,dhs
GAB.5_1,GAB,2019,internet_men,57.9,dhs
GAB.5_1,GAB,2019,internet_fm_ratio,0.783,dhs
GAB.5_1,GAB,2019,mobile_women,77.5,dhs
GAB.5_1,GAB,2019,mobile_men,82.5,dhs
GAB.5_1,GAB,2019,mobile_fm_ratio,0.939,dhs
GAB.6_1,GAB,2019,internet_women,33.1,dhs
GAB.6_1,GAB,2019,internet_men,50.8,dhs
GAB.6_1,GAB,2019,internet_fm_ratio,0.548,dhs
GAB.6_1,GAB,2019,mobile_women,70.8,dhs
GAB.6_1,GAB,2019,mobile_men,78.3,dhs
GAB.6_1,GAB,2019,mobile_fm_ratio,0.905,dhs
GAB.7_1,GAB,2019,internet_women,49,dhs
GAB.7_1,GAB,2019,internet_men,65.5,dhs
GAB.7_1,GAB,2019,internet_fm_ratio,0.69,dhs
GAB.7_1,GAB,2019,mobile_women,83.7,dhs
GAB.7_1,GAB,2019,mobile_men,81.9,dhs
GAB.7_1,GAB,2019,mobile_fm_ratio,1.022,dhs
GAB.8_1,GAB,2019,internet_women,76.5,dhs
GAB.8_1,GAB,2019,internet_men,79.9,dhs
GAB.8_1,GAB,2019,internet_fm_ratio,0.908,dhs
GAB.8_1,GAB,2019,mobile_women,90.3,dhs
GAB.8_1,GAB,2019,mobile_men,91.4,dhs
GAB.8_1,GAB,2019,mobile_fm_ratio,0.989,dhs
GAB.9_1,GAB,2019,internet_women,60.2,dhs
GAB.9_1,GAB,2019,internet_men,62.5,dhs
GAB.9_1,GAB,2019,internet_fm_ratio,0.876,dhs
GAB.9_1,GAB,2019,mobile_women,87.5,dhs
GAB.9_1,GAB,2019,mobile_men,84.3,dhs
GAB.9_1,GAB,2019,mobile_fm_ratio,1.038,dhs
GHA1_2,GHA,2017,internet_women,16.5,dhs
GHA1_2,GHA,2017,mobile_women,63,dhs
GHA10_2,GHA,2017,internet_women,8.2,dhs
GHA10_2,GHA,2017,mobile_women,51.4,dhs
GHA11_2,GHA,2017,internet_women,6.8,dhs
GHA11_2,GHA,2017,mobile_women,39.7,dhs
GHA12_2,GHA,2017,internet_women,10.4,dhs
GHA12_2,GHA,2017,mobile_women,55.1,dhs
GHA13_2,GHA,2017,internet_women,9.1,dhs
GHA13_2,GHA,2017,mobile_women,43.1,dhs
GHA14_2,GHA,2017,internet_women,15.7,dhs
GHA14_2,GHA,2017,mobile_women,67.3,dhs
GHA15_2,GHA,2017,internet_women,26.2,dhs
GHA15_2,GHA,2017,mobile_women,72.3,dhs
GHA16_2,GHA,2017,internet_women,12,dhs
GHA16_2,GHA,2017,mobile_women,66,dhs
GHA2_2,GHA,2017,internet_women,29.6,dhs
GHA2_2,GHA,2017,mobile_women,74.9,dhs
GHA3_2,GHA,2017,internet_women,19.1,dhs
GHA3_2,GHA,2017,mobile_women,69,dhs
GHA4_2,GHA,2017,internet_women,10.9,dhs
GHA4_2,GHA,2017,mobile_women,58.7,dhs
GHA5_2,GHA,2017,internet_women,20.6,dhs
GHA5_2,GHA,2017,mobile_women,70.6,dhs
GHA6_2,GHA,2017,internet_women,21.2,dhs
GHA6_2,GHA,2017,mobile_women,72.8,dhs
GHA7_2,GHA,2017,internet_women,44.7,dhs
GHA7_2,GHA,2017,mobile_women,85.4,dhs
GHA8_2,GHA,2017,internet_women,8.7,dhs
GHA8_2,GHA,2017,mobile_women,36.9,dhs
GHA9_2,GHA,2017,internet_women,10.6,dhs
GHA9_2,GHA,2017,mobile_women,50.7,dhs
GIN.1_1,GIN,2018,internet_women,14.5,dhs
GIN.1_1,GIN,2018,internet_men,30.1,dhs
GIN.1_1,GIN,2018,internet_fm_ratio,0.457,dhs
GIN.1_1,GIN,2018,mobile_women,60.2,dhs
GIN.1_1,GIN,2018,mobile_men,86.2,dhs
GIN.1_1,GIN,2018,mobile_fm_ratio,0.699,dhs
GIN.2_1,GIN,2018,internet_women,47.5,dhs
GIN.2_1,GIN,2018,internet_men,62.5,dhs
GIN.2_1,GIN,2018,internet_fm_ratio,0.723,dhs
GIN.2_1,GIN,2018,mobile_women,90,dhs
GIN.2_1,GIN,2018,mobile_men,93,dhs
GIN.2_1,GIN,2018,mobile_fm_ratio,0.968,dhs
GIN.3_1,GIN,2018,internet_women,6,dhs
GIN.3_1,GIN,2018,internet_men,22.3,dhs
GIN.3_1,GIN,2018,internet_fm_ratio,0.231,dhs
GIN.3_1,GIN,2018,mobile_women,63.9,dhs
GIN.3_1,GIN,2018,mobile_men,85.2,dhs
GIN.3_1,GIN,2018,mobile_fm_ratio,0.75,dhs
GIN.4_1,GIN,2018,internet_women,8.9,dhs
GIN.4_1,GIN,2018,internet_men,22.2,dhs
GIN.4_1,GIN,2018,internet_fm_ratio,0.38,dhs
GIN.4_1,GIN,2018,mobile_women,68.6,dhs
GIN.4_1,GIN,2018,mobile_men,90.2,dhs
GIN.4_1,GIN,2018,mobile_fm_ratio,0.761,dhs
GIN.5_1,GIN,2018,internet_women,13.7,dhs
GIN.5_1,GIN,2018,internet_men,29.3,dhs
GIN.5_1,GIN,2018,internet_fm_ratio,0.444,dhs
GIN.5_1,GIN,2018,mobile_women,68.2,dhs
GIN.5_1,GIN,2018,mobile_men,86.3,dhs
GIN.5_1,GIN,2018,mobile_fm_ratio,0.79,dhs
GIN.6_1,GIN,2018,internet_women,13.7,dhs
GIN.6_1,GIN,2018,internet_men,36,dhs
GIN.6_1,GIN,2018,internet_fm_ratio,0.341,dhs
GIN.6_1,GIN,2018,mobile_women,63,dhs
GIN.6_1,GIN,2018,mobile_men,84.1,dhs
GIN.6_1,GIN,2018,mobile_fm_ratio,0.749,dhs
GIN.7_1,GIN,2018,internet_women,9.5,dhs
GIN.7_1,GIN,2018,internet_men,38.1,dhs
GIN.7_1,GIN,2018,internet_fm_ratio,0.228,dhs
GIN.7_1,GIN,2018,mobile_women,76.4,dhs
GIN.7_1,GIN,2018,mobile_men,86.3,dhs
GIN.7_1,GIN,2018,mobile_fm_ratio,0.886,dhs
GIN.8_1,GIN,2018,internet_women,4.2,dhs
GIN.8_1,GIN,2018,internet_men,9.8,dhs
GIN.8_1,GIN,2018,internet_fm_ratio,0.397,dhs
GIN.8_1,GIN,2018,mobile_women,55.3,dhs
GIN.8_1,GIN,2018,mobile_men,74.1,dhs
GIN.8_1,GIN,2018,mobile_fm_ratio,0.746,dhs
GMB.1_1,GMB,2019,internet_women,78.2,dhs
GMB.1_1,GMB,2019,internet_men,83.4,dhs
GMB.1_1,GMB,2019,internet_fm_ratio,0.895,dhs
GMB.1_1,GMB,2019,mobile_women,85.6,dhs
GMB.1_1,GMB,2019,mobile_men,89.4,dhs
GMB.1_1,GMB,2019,mobile_fm_ratio,0.957,dhs
GMB.2_1,GMB,2019,internet_women,50.2,dhs
GMB.2_1,GMB,2019,internet_men,56.1,dhs
GMB.2_1,GMB,2019,internet_fm_ratio,0.818,dhs
GMB.2_1,GMB,2019,mobile_women,70,dhs
GMB.2_1,GMB,2019,mobile_men,82.6,dhs
GMB.2_1,GMB,2019,mobile_fm_ratio,0.848,dhs
GMB.3_1,GMB,2019,internet_women,32.6,dhs
GMB.3_1,GMB,2019,internet_men,53.1,dhs
GMB.3_1,GMB,2019,internet_fm_ratio,0.517,dhs
GMB.3_1,GMB,2019,mobile_women,57.8,dhs
GMB.3_1,GMB,2019,mobile_men,82,dhs
GMB.3_1,GMB,2019,mobile_fm_ratio,0.705,dhs
GMB.4_1,GMB,2019,internet_women,50.6,dhs
GMB.4_1,GMB,2019,internet_men,63.6,dhs
GMB.4_1,GMB,2019,internet_fm_ratio,0.73,dhs
GMB.4_1,GMB,2019,mobile_women,71.3,dhs
GMB.4_1,GMB,2019,mobile_men,82.9,dhs
GMB.4_1,GMB,2019,mobile_fm_ratio,0.859,dhs
GMB.5_1,GMB,2019,internet_women,70.2,dhs
GMB.5_1,GMB,2019,internet_men,75.3,dhs
GMB.5_1,GMB,2019,internet_fm_ratio,0.891,dhs
GMB.5_1,GMB,2019,mobile_women,69,dhs
GMB.5_1,GMB,2019,mobile_men,85.9,dhs
GMB.5_1,GMB,2019,mobile_fm_ratio,0.803,dhs
GMB.6_1,GMB,2019,internet_women,69.5,dhs
GMB.6_1,GMB,2019,internet_men,73.6,dhs
GMB.6_1,GMB,2019,internet_fm_ratio,0.891,dhs
GMB.6_1,GMB,2019,mobile_women,78.8,dhs
GMB.6_1,GMB,2019,mobile_men,84.6,dhs
GMB.6_1,GMB,2019,mobile_fm_ratio,0.931,dhs
KEN.1_1,KEN,2022,internet_women,33.8,dhs
KEN.1_1,KEN,2022,internet_men,36.1,dhs
KEN.1_1,KEN,2022,internet_fm_ratio,0.869,dhs
KEN.1_1,KEN,2022,mobile_women,67.5,dhs
KEN.1_1,KEN,2022,mobile_men,73.2,dhs
KEN.1_1,KEN,2022,mobile_fm_ratio,0.923,dhs
KEN.10_1,KEN,2022,internet_women,67.2,dhs
KEN.10_1,KEN,2022,internet_men,68.9,dhs
KEN.10_1,KEN,2022,internet_fm_ratio,0.963,dhs
KEN.10_1,KEN,2022,mobile_women,88,dhs
KEN.10_1,KEN,2022,mobile_men,86.2,dhs
KEN.10_1,KEN,2022,mobile_fm_ratio,1.021,dhs
KEN.11_1,KEN,2022,internet_women,36.8,dhs
KEN.11_1,KEN,2022,internet_men,33.7,dhs
KEN.11_1,KEN,2022,internet_fm_ratio,1.091,dhs
KEN.11_1,KEN,2022,mobile_women,69,dhs
KEN.11_1,KEN,2022,mobile_men,64.9,dhs
KEN.11_1,KEN,2022,mobile_fm_ratio,1.063,dhs
KEN.12_1,KEN,2022,internet_women,35.3,dhs
KEN.12_1,KEN,2022,internet_men,46,dhs
KEN.12_1,KEN,2022,internet_fm_ratio,0.737,dhs
KEN.12_1,KEN,2022,mobile_women,76.4,dhs
KEN.12_1,KEN,2022,mobile_men,81.3,dhs
KEN.12_1,KEN,2022,mobile_fm_ratio,0.94,dhs
KEN.13_1,KEN,2022,internet_women,68.3,dhs
KEN.13_1,KEN,2022,internet_men,72.5,dhs
KEN.13_1,KEN,2022,internet_fm_ratio,0.902,dhs
KEN.13_1,KEN,2022,mobile_women,91,dhs
KEN.13_1,KEN,2022,mobile_men,86.7,dhs
KEN.13_1,KEN,2022,mobile_fm_ratio,1.049,dhs
KEN.14_1,KEN,2022,internet_women,26.1,dhs
KEN.14_1,KEN,2022,internet_men,49,dhs
KEN.14_1,KEN,2022,internet_fm_ratio,0.462,dhs
KEN.14_1,KEN,2022,mobile_women,64.5,dhs
KEN.14_1,KEN,2022,mobile_men,76.8,dhs
KEN.14_1,KEN,2022,mobile_fm_ratio,0.839,dhs
KEN.15_1,KEN,2022,internet_women,50.5,dhs
KEN.15_1,KEN,2022,internet_men,62.9,dhs
KEN.15_1,KEN,2022,internet_fm_ratio,0.78,dhs
KEN.15_1,KEN,2022,mobile_women,85.3,dhs
KEN.15_1,KEN,2022,mobile_men,87.6,dhs
KEN.15_1,KEN,2022,mobile_fm_ratio,0.975,dhs
KEN.16_1,KEN,2022,internet_women,33.6,dhs
KEN.16_1,KEN,2022,internet_men,48.4,dhs
KEN.16_1,KEN,2022,internet_fm_ratio,0.675,dhs
KEN.16_1,KEN,2022,mobile_women,73.6,dhs
KEN.16_1,KEN,2022,mobile_men,75.8,dhs
KEN.16_1,KEN,2022,mobile_fm_ratio,0.971,dhs
KEN.17_1,KEN,2022,internet_women,36.6,dhs
KEN.17_1,KEN,2022,internet_men,45.8,dhs
KEN.17_1,KEN,2022,internet_fm_ratio,0.707,dhs
KEN.17_1,KEN,2022,mobile_women,71.7,dhs
KEN.17_1,KEN,2022,mobile_men,77.9,dhs
KEN.17_1,KEN,2022,mobile_fm_ratio,0.921,dhs
KEN.18_1,KEN,2022,internet_women,27.5,dhs
KEN.18_1,KEN,2022,internet_men,34.7,dhs
KEN.18_1,KEN,2022,internet_fm_ratio,0.691,dhs
KEN.18_1,KEN,2022,mobile_women,73.9,dhs
KEN.18_1,KEN,2022,mobile_men,77.7,dhs
KEN.18_1,KEN,2022,mobile_fm_ratio,0.951,dhs
KEN.19_1,KEN,2022,internet_women,27.1,dhs
KEN.19_1,KEN,2022,internet_men,52.2,dhs
KEN.19_1,KEN,2022,internet_fm_ratio,0.494,dhs
KEN.19_1,KEN,2022,mobile_women,63.8,dhs
KEN.19_1,KEN,2022,mobile_men,76.2,dhs
KEN.19_1,KEN,2022,mobile_fm_ratio,0.837,dhs
KEN.2_1,KEN,2022,internet_women,22.7,dhs
KEN.2_1,KEN,2022,internet_men,18.3,dhs
KEN.2_1,KEN,2022,internet_fm_ratio,1.216,dhs
KEN.2_1,KEN,2022,mobile_women,65.1,dhs
KEN.2_1,KEN,2022,mobile_men,74.9,dhs
KEN.2_1,KEN,2022,mobile_fm_ratio,0.868,dhs
KEN.20_1,KEN,2022,internet_women,44,dhs
KEN.20_1,KEN,2022,internet_men,65,dhs
KEN.20_1,KEN,2022,internet_fm_ratio,0.63,dhs
KEN.20_1,KEN,2022,mobile_women,77.8,dhs
KEN.20_1,KEN,2022,mobile_men,85.1,dhs
KEN.20_1,KEN,2022,mobile_fm_ratio,0.914,dhs
KEN.21_1,KEN,2022,internet_women,36.9,dhs
KEN.21_1,KEN,2022,internet_men,60.6,dhs
KEN.21_1,KEN,2022,internet_fm_ratio,0.595,dhs
KEN.21_1,KEN,2022,mobile_women,67.2,dhs
KEN.21_1,KEN,2022,mobile_men,84.8,dhs
KEN.21_1,KEN,2022,mobile_fm_ratio,0.793,dhs
KEN.22_1,KEN,2022,internet_women,59.2,dhs
KEN.22_1,KEN,2022,internet_men,44.7,dhs
KEN.22_1,KEN,2022,internet_fm_ratio,1.315,dhs
KEN.22_1,KEN,2022,mobile_women,85.5,dhs
KEN.22_1,KEN,2022,mobile_men,77.1,dhs
KEN.22_1,KEN,2022,mobile_fm_ratio,1.109,dhs
KEN.23_1,KEN,2022,internet_women,36.9,dhs
KEN.23_1,KEN,2022,internet_men,36.8,dhs
KEN.23_1,KEN,2022,internet_fm_ratio,0.986,dhs
KEN.23_1,KEN,2022,mobile_women,73.2,dhs
KEN.23_1,KEN,2022,mobile_men,78.9,dhs
KEN.23_1,KEN,2022,mobile_fm_ratio,0.928,dhs
KEN.24_1,KEN,2022,internet_women,10.1,dhs
KEN.24_1,KEN,2022,internet_men,32.9,dhs
KEN.24_1,KEN,2022,internet_fm_ratio,0.307,dhs
KEN.24_1,KEN,2022,mobile_women,76.9,dhs
KEN.24_1,KEN,2022,mobile_men,78.8,dhs
KEN.24_1,KEN,2022,mobile_fm_ratio,0.975,dhs
KEN.25_1,KEN,2022,internet_women,11.2,dhs
KEN.25_1,KEN,2022,internet_men,38.5,dhs
KEN.25_1,KEN,2022,internet_fm_ratio,0.268,dhs
KEN.25_1,KEN,2022,mobile_women,73.3,dhs
KEN.25_1,KEN,2022,mobile_men,81.4,dhs
KEN.25_1,KEN,2022,mobile_fm_ratio,0.901,dhs
KEN.26_1,KEN,2022,internet_women,45.5,dhs
KEN.26_1,KEN,2022,internet_men,37.3,dhs
KEN.26_1,KEN,2022,internet_fm_ratio,0.986,dhs
KEN.26_1,KEN,2022,mobile_women,74.1,dhs
KEN.26_1,KEN,2022,mobile_men,80.7,dhs
KEN.26_1,KEN,2022,mobile_fm_ratio,0.918,dhs
KEN.27_1,KEN,2022,internet_women,24.4,dhs
KEN.27_1,KEN,2022,internet_men,46.8,dhs
KEN.27_1,KEN,2022,internet_fm_ratio,0.457,dhs
KEN.27_1,KEN,2022,mobile_women,59.7,dhs
KEN.27_1,KEN,2022,mobile_men,72.1,dhs
KEN.27_1,KEN,2022,mobile_fm_ratio,0.828,dhs
KEN.28_1,KEN,2022,internet_women,58.4,dhs
KEN.28_1,KEN,2022,internet_men,76.1,dhs
KEN.28_1,KEN,2022,internet_fm_ratio,0.751,dhs
KEN.28_1,KEN,2022,mobile_women,83.2,dhs
KEN.28_1,KEN,2022,mobile_men,88.9,dhs
KEN.28_1,KEN,2022,mobile_fm_ratio,0.936,dhs
KEN.29_1,KEN,2022,internet_women,46.6,dhs
KEN.29_1,KEN,2022,internet_men,54.5,dhs
KEN.29_1,KEN,2022,internet_fm_ratio,0.775,dhs
KEN.29_1,KEN,2022,mobile_women,82,dhs
KEN.29_1,KEN,2022,mobile_men,81.6,dhs
KEN.29_1,KEN,2022,mobile_fm_ratio,1.005,dhs
KEN.3_1,KEN,2022,internet_women,36.4,dhs
KEN.3_1,KEN,2022,internet_men,43.8,dhs
KEN.3_1,KEN,2022,internet_fm_ratio,0.74,dhs
KEN.3_1,KEN,2022,mobile_women,63.7,dhs
KEN.3_1,KEN,2022,mobile_men,66.2,dhs
KEN.3_1,KEN,2022,mobile_fm_ratio,0.961,dhs
KEN.30_1,KEN,2022,internet_women,79,dhs
KEN.30_1,KEN,2022,internet_men,89.7,dhs
KEN.30_1,KEN,2022,internet_fm_ratio,0.873,dhs
KEN.30_1,KEN,2022,mobile_women,92,dhs
KEN.30_1,KEN,2022,mobile_men,94.6,dhs
KEN.30_1,KEN,2022,mobile_fm_ratio,0.972,dhs
KEN.31_1,KEN,2022,internet_women,60.5,dhs
KEN.31_1,KEN,2022,internet_men,69,dhs
KEN.31_1,KEN,2022,internet_fm_ratio,0.824,dhs
KEN.31_1,KEN,2022,mobile_women,80.3,dhs
KEN.31_1,KEN,2022,mobile_men,75.1,dhs
KEN.31_1,KEN,2022,mobile_fm_ratio,1.069,dhs
KEN.32_1,KEN,2022,internet_women,39.6,dhs
KEN.32_1,KEN,2022,internet_men,47.9,dhs
KEN.32_1,KEN,2022,internet_fm_ratio,0.691,dhs
KEN.32_1,KEN,2022,mobile_women,73.9,dhs
KEN.32_1,KEN,2022,mobile_men,80.2,dhs
KEN.32_1,KEN,2022,mobile_fm_ratio,0.921,dhs
KEN.33_1,KEN,2022,internet_women,29.7,dhs
KEN.33_1,KEN,2022,internet_men,50.5,dhs
KEN.33_1,KEN,2022,internet_fm_ratio,0.536,dhs
KEN.33_1,KEN,2022,mobile_women,67.1,dhs
KEN.33_1,KEN,2022,mobile_men,84.9,dhs
KEN.33_1,KEN,2022,mobile_fm_ratio,0.791,dhs
KEN.34_1,KEN,2022,internet_women,25.9,dhs
KEN.34_1,KEN,2022,internet_men,34.3,dhs
KEN.34_1,KEN,2022,internet_fm_ratio,0.712,dhs
KEN.34_1,KEN,2022,mobile_women,73.5,dhs
KEN.34_1,KEN,2022,mobile_men,69.2,dhs
KEN.34_1,KEN,2022,mobile_fm_ratio,1.062,dhs
KEN.35_1,KEN,2022,internet_women,47.1,dhs
KEN.35_1,KEN,2022,internet_men,52.2,dhs
KEN.35_1,KEN,2022,internet_fm_ratio,0.821,dhs
KEN.35_1,KEN,2022,mobile_women,82.3,dhs
KEN.35_1,KEN,2022,mobile_men,79.7,dhs
KEN.35_1,KEN,2022,mobile_fm_ratio,1.033,dhs
KEN.36_1,KEN,2022,internet_women,64.1,dhs
KEN.36_1,KEN,2022,internet_men,64.4,dhs
KEN.36_1,KEN,2022,internet_fm_ratio,0.89,dhs
KEN.36_1,KEN,2022,mobile_women,89.8,dhs
KEN.36_1,KEN,2022,mobile_men,90.5,dhs
KEN.36_1,KEN,2022,mobile_fm_ratio,0.992,dhs
KEN.37_1,KEN,2022,internet_women,22.6,dhs
KEN.37_1,KEN,2022,internet_men,52.5,dhs
KEN.37_1,KEN,2022,internet_fm_ratio,0.403,dhs
KEN.37_1,KEN,2022,mobile_women,66.5,dhs
KEN.37_1,KEN,2022,mobile_men,83.5,dhs
KEN.37_1,KEN,2022,mobile_fm_ratio,0.796,dhs
KEN.38_1,KEN,2022,internet_women,34.3,dhs
KEN.38_1,KEN,2022,internet_men,41.6,dhs
KEN.38_1,KEN,2022,internet_fm_ratio,0.742,dhs
KEN.38_1,KEN,2022,mobile_women,70.7,dhs
KEN.38_1,KEN,2022,mobile_men,65.2,dhs
KEN.38_1,KEN,2022,mobile_fm_ratio,1.085,dhs
KEN.39_1,KEN,2022,internet_women,53.3,dhs
KEN.39_1,KEN,2022,internet_men,67.3,dhs
KEN.39_1,KEN,2022,internet_fm_ratio,0.762,dhs
KEN.39_1,KEN,2022,mobile_women,87,dhs
KEN.39_1,KEN,2022,mobile_men,81.7,dhs
KEN.39_1,KEN,2022,mobile_fm_ratio,1.065,dhs
KEN.4_1,KEN,2022,internet_women,26.7,dhs
KEN.4_1,KEN,2022,internet_men,38.7,dhs
KEN.4_1,KEN,2022,internet_fm_ratio,0.57,dhs
