gid_0,country,gid_1,name_1
EGY,Egypt,EGY.26_1,Shamal Sina'
EGY,Egypt,EGY.27_1,Suhaj
ERI,Eritrea,ERI.6_1,Anseba
ERI,Eritrea,ERI.5_1,Debub
ERI,Eritrea,ERI.3_1,Debubawi Keyih Bahri
ERI,Eritrea,ERI.4_1,Gash Barka
ERI,Eritrea,ERI.1_1,Maekel
ERI,Eritrea,ERI.2_1,Semenawi Keyih Bahri
ETH,Ethiopia,ETH.1_1,Addis Abeba
ETH,Ethiopia,ETH.2_1,Afar
ETH,Ethiopia,ETH.3_1,Amhara
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz
ETH,Ethiopia,ETH.5_1,Dire Dawa
ETH,Ethiopia,ETH.6_1,Gambela Peoples
ETH,Ethiopia,ETH.7_1,Harari People
ETH,Ethiopia,ETH.8_1,Oromia
ETH,Ethiopia,ETH.9_1,Somali
ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities"
ETH,Ethiopia,ETH.11_1,Tigray
FSM,Micronesia,FSM.1_1,Chuuk
FSM,Micronesia,FSM.2_1,Kosrae
FSM,Micronesia,FSM.3_1,Pohnpei
FSM,Micronesia,FSM.4_1,Yap
GAB,Gabon,GAB.1_1,Estuaire
GAB,Gabon,GAB.2_1,Haut-Ogooué
GAB,Gabon,GAB.3_1,Moyen-Ogooué
GAB,Gabon,GAB.4_1,Ngounié
GAB,Gabon,GAB.5_1,Nyanga
GAB,Gabon,GAB.6_1,Ogooué-Ivindo
GAB,Gabon,GAB.7_1,Ogooué-Lolo
GAB,Gabon,GAB.8_1,Ogooué-Maritime
GAB,Gabon,GAB.9_1,Wouleu-Ntem
GEO,Georgia,GEO.1_1,Abkhazia
GEO,Georgia,GEO.2_1,Ajaria
GEO,Georgia,GEO.3_1,Guria
GEO,Georgia,GEO.4_1,Imereti
GEO,Georgia,GEO.5_1,Kakheti
GEO,Georgia,GEO.6_1,Kvemo Kartli
GEO,Georgia,GEO.7_1,Mtskheta-Mtianeti
GEO,Georgia,GEO.8_1,Racha-Lechkhumi-Kvemo Svaneti
GEO,Georgia,GEO.9_1,Samegrelo-Zemo Svaneti
GEO,Georgia,GEO.10_1,Samtskhe-Javakheti
GEO,Georgia,GEO.11_1,Shida Kartli
GEO,Georgia,GEO.12_1,Tbilisi
GHA,Ghana,GHA1_2,Ahafo
GHA,Ghana,GHA2_2,Ashanti
GHA,Ghana,GHA3_2,Bono
GHA,Ghana,GHA4_2,Bono East
GHA,Ghana,GHA5_2,Central
GHA,Ghana,GHA6_2,Eastern
GHA,Ghana,GHA7_2,Greater Accra
GHA,Ghana,GHA8_2,North East
GHA,Ghana,GHA9_2,Northern
GHA,Ghana,GHA10_2,Oti
GHA,Ghana,GHA11_2,Savannah
GHA,Ghana,GHA12_2,Upper East
GHA,Ghana,GHA13_2,Upper West
GHA,Ghana,GHA14_2,Volta
GHA,Ghana,GHA15_2,Western
GHA,Ghana,GHA16_2,Western North
GIN,Guinea,GIN.1_1,Boké
GIN,Guinea,GIN.2_1,Conakry
GIN,Guinea,GIN.3_1,Faranah
GIN,Guinea,GIN.4_1,Kankan
GIN,Guinea,GIN.5_1,Kindia
GIN,Guinea,GIN.6_1,Labé
GIN,Guinea,GIN.7_1,Mamou
GIN,Guinea,GIN.8_1,Nzérékoré
GMB,Gambia,GMB.1_1,Banjul
GMB,Gambia,GMB.2_1,Lower River
GMB,Gambia,GMB.3_1,Maccarthy Island
GMB,Gambia,GMB.4_1,North Bank
GMB,Gambia,GMB.5_1,Upper River
GMB,Gambia,GMB.6_1,Western
GNB,Guinea-Bissau,GNB.1_1,Bafatá
GNB,Guinea-Bissau,GNB.2_1,Biombo
GNB,Guinea-Bissau,GNB.3_1,Bissau
GNB,Guinea-Bissau,GNB.4_1,Bolama
GNB,Guinea-Bissau,GNB.5_1,Cacheu
GNB,Guinea-Bissau,GNB.6_1,Gabú
GNB,Guinea-Bissau,GNB.7_1,Oio
GNB,Guinea-Bissau,GNB.8_1,Quinara
GNB,Guinea-Bissau,GNB.9_1,Tombali
GNQ,Equatorial Guinea,GNQ.1_1,Annobón
GNQ,Equatorial Guinea,GNQ.2_1,Bioko Norte
GNQ,Equatorial Guinea,GNQ.3_1,Bioko Sur
GNQ,Equatorial Guinea,GNQ.4_1,Centro Sur
GNQ,Equatorial Guinea,GNQ.5_1,Kié-Ntem
GNQ,Equatorial Guinea,GNQ.6_1,Litoral
GNQ,Equatorial Guinea,GNQ.7_1,Wele-Nzas
GRD,Grenada,GRD.1_1,Carriacou
GRD,Grenada,GRD.2_1,Saint Andrew
GRD,Grenada,GRD.3_1,Saint David
GRD,Grenada,GRD.4_1,Saint George
GRD,Grenada,GRD.5_1,Saint John
GRD,Grenada,GRD.6_1,Saint Mark
GRD,Grenada,GRD.7_1,Saint Patrick
GTM,Guatemala,GTM.1_1,Alta Verapaz
GTM,Guatemala,GTM.2_1,Baja Verapaz
GTM,Guatemala,GTM.3_1,Chimaltenango
GTM,Guatemala,GTM.4_1,Chiquimula
GTM,Guatemala,GTM.5_1,El Progreso
GTM,Guatemala,GTM.6_1,Escuintla
GTM,Guatemala,GTM.7_1,Guatemala
GTM,Guatemala,GTM.8_1,Huehuetenango
GTM,Guatemala,GTM.9_1,Izabal
GTM,Guatemala,GTM.10_1,Jalapa
GTM,Guatemala,GTM.11_1,Jutiapa
GTM,Guatemala,GTM.12_1,Petén
GTM,Guatemala,GTM.13_1,Quezaltenango
GTM,Guatemala,GTM.14_1,Quiché
GTM,Guatemala,GTM.15_1,Retalhuleu
GTM,Guatemala,GTM.16_1,Sacatepéquez
GTM,Guatemala,GTM.17_1,San Marcos
GTM,Guatemala,GTM.18_1,Santa Rosa
GTM,Guatemala,GTM.19_1,Sololá
GTM,Guatemala,GTM.20_1,Suchitepéquez
GTM,Guatemala,GTM.21_1,Totonicapán
GTM,Guatemala,GTM.22_1,Zacapa
GUY,Guyana,GUY.1_1,Barima-Waini
GUY,Guyana,GUY.2_1,Cuyuni-Mazaruni
GUY,Guyana,GUY.3_1,Demerara-Mahaica
GUY,Guyana,GUY.4_1,East Berbice-Corentyne
GUY,Guyana,GUY.5_1,Essequibo Islands-West Demerara
GUY,Guyana,GUY.6_1,Mahaica-Berbice
GUY,Guyana,GUY.7_1,Pomeroon-Supenaam
GUY,Guyana,GUY.8_1,Potaro-Siparuni
GUY,Guyana,GUY.9_1,Upper Demerara-Berbice
GUY,Guyana,GUY.10_1,Upper Takutu-Upper Essequibo
HND,Honduras,HND.1_1,Atlántida
HND,Honduras,HND.2_1,Choluteca
HND,Honduras,HND.3_1,Colón
HND,Honduras,HND.4_1,Comayagua
HND,Honduras,HND.5_1,Copán
HND,Honduras,HND.6_1,Cortés
HND,Honduras,HND.7_1,El Paraíso
HND,Honduras,HND.8_1,Francisco Morazán
HND,Honduras,HND.9_1,Gracias a Dios
HND,Honduras,HND.10_1,Intibucá
HND,Honduras,HND.11_1,Islas de la Bahía
HND,Honduras,HND.12_1,La Paz
HND,Honduras,HND.13_1,Lempira
HND,Honduras,HND.14_1,Ocotepeque
HND,Honduras,HND.15_1,Olancho
HND,Honduras,HND.16_1,Santa Bárbara
HND,Honduras,HND.17_1,Valle
HND,Honduras,HND.18_1,Yoro
HTI,Haiti,HTI.1_1,Centre
HTI,Haiti,HTI.2_1,Grand'Anse
HTI,Haiti,HTI.3_1,L'Artibonite
HTI,Haiti,HTI.4_1,Nippes
HTI,Haiti,HTI.7_1,Nord
HTI,Haiti,HTI.5_1,Nord-Est
HTI,Haiti,HTI.6_1,Nord-Ouest
HTI,Haiti,HTI.8_1,Ouest
HTI,Haiti,HTI.10_1,Sud
HTI,Haiti,HTI.9_1,Sud-Est
IDN,Indonesia,IDN.1_1,Aceh
IDN,Indonesia,IDN.2_1,Bali
IDN,Indonesia,IDN.3_1,Bangka Belitung
IDN,Indonesia,IDN.4_1,Banten
IDN,Indonesia,IDN.5_1,Bengkulu
IDN,Indonesia,IDN.6_1,Gorontalo
IDN,Indonesia,IDN.7_1,Jakarta Raya
IDN,Indonesia,IDN.8_1,Jambi
IDN,Indonesia,IDN.9_1,Jawa Barat
IDN,Indonesia,IDN.10_1,Jawa Tengah
IDN,Indonesia,IDN.11_1,Jawa Timur
IDN,Indonesia,IDN.12_1,Kalimantan Barat
IDN,Indonesia,IDN.13_1,Kalimantan Selatan
IDN,Indonesia,IDN.14_1,Kalimantan Tengah
IDN,Indonesia,IDN.34_1,Kalimantan Timur
IDN,Indonesia,IDN.35_1,Kalimantan Utara
IDN,Indonesia,IDN.16_1,Kepulauan Riau
IDN,Indonesia,IDN.17_1,Lampung
IDN,Indonesia,IDN.19_1,Maluku
IDN,Indonesia,IDN.18_1,Maluku Utara
IDN,Indonesia,IDN.20_1,Nusa Tenggara Barat
IDN,Indonesia,IDN.21_1,Nusa Tenggara Timur
IDN,Indonesia,IDN.23_1,Papua
IDN,Indonesia,IDN.22_1,Papua Barat
IDN,Indonesia,IDN.24_1,Riau
IDN,Indonesia,IDN.25_1,Sulawesi Barat
IDN,Indonesia,IDN.26_1,Sulawesi Selatan
IDN,Indonesia,IDN.27_1,Sulawesi Tengah
IDN,Indonesia,IDN.28_1,Sulawesi Tenggara
IDN,Indonesia,IDN.29_1,Sulawesi Utara
IDN,Indonesia,IDN.30_1,Sumatera Barat
IDN,Indonesia,IDN.31_1,Sumatera Selatan
IDN,Indonesia,IDN.32_1,Sumatera Utara
IDN,Indonesia,IDN.33_1,Yogyakarta
IND,India,IND.1_1,Andaman and Nicobar
IND,India,IND.2_1,Andhra Pradesh
IND,India,IND.3_1,Arunachal Pradesh
IND,India,IND.4_1,Assam
IND,India,IND.5_1,Bihar
IND,India,IND.6_1,Chandigarh
IND,India,IND.7_1,Chhattisgarh
IND,India,IND.8_1,Dadra and Nagar Haveli
IND,India,IND.9_1,Daman and Diu
IND,India,IND.10_1,Goa
IND,India,IND.11_1,Gujarat
IND,India,IND.12_1,Haryana
IND,India,IND.13_1,Himachal Pradesh
IND,India,IND.15_1,Jharkhand
IND,India,IND.16_1,Karnataka
IND,India,IND.17_1,Kerala
IND,India,IND.18_1,Lakshadweep
IND,India,IND.19_1,Madhya Pradesh
IND,India,IND.20_1,Maharashtra
IND,India,IND.21_1,Manipur
IND,India,IND.22_1,Meghalaya
IND,India,IND.23_1,Mizoram
IND,India,IND.24_1,Nagaland
IND,India,IND.25_1,NCT of Delhi
IND,India,IND.26_1,Odisha
IND,India,IND.27_1,Puducherry
IND,India,IND.28_1,Punjab
IND,India,IND.29_1,Rajasthan
IND,India,IND.30_1,Sikkim
IND,India,IND.31_1,Tamil Nadu
IND,India,IND.32_1,Telangana
IND,India,IND.33_1,Tripura
IND,India,IND.34_1,Uttar Pradesh
IND,India,IND.35_1,Uttarakhand
IND,India,IND.36_1,West Bengal
JAM,Jamaica,JAM.1_1,Clarendon
JAM,Jamaica,JAM.2_1,Hanover
JAM,Jamaica,JAM.3_1,Kingston
JAM,Jamaica,JAM.4_1,Manchester
JAM,Jamaica,JAM.5_1,Portland
JAM,Jamaica,JAM.6_1,Saint Andrew
JAM,Jamaica,JAM.7_1,Saint Ann
JAM,Jamaica,JAM.8_1,Saint Catherine
JAM,Jamaica,JAM.9_1,Saint Elizabeth
JAM,Jamaica,JAM.10_1,Saint James
JAM,Jamaica,JAM.11_1,Saint Mary
JAM,Jamaica,JAM.12_1,Saint Thomas
JAM,Jamaica,JAM.13_1,Trelawny
JAM,Jamaica,JAM.14_1,Westmoreland
KAZ,Kazakhstan,KAZ.1_1,Almaty
KAZ,Kazakhstan,KAZ.2_1,Aqmola
KAZ,Kazakhstan,KAZ.3_1,Aqtöbe
KAZ,Kazakhstan,KAZ.4_1,Atyrau
KAZ,Kazakhstan,KAZ.5_1,East Kazakhstan
KAZ,Kazakhstan,KAZ.6_1,Mangghystau
KAZ,Kazakhstan,KAZ.7_1,North Kazakhstan
KAZ,Kazakhstan,KAZ.8_1,Pavlodar
KAZ,Kazakhstan,KAZ.9_1,Qaraghandy
KAZ,Kazakhstan,KAZ.10_1,Qostanay
KAZ,Kazakhstan,KAZ.11_1,Qyzylorda
KAZ,Kazakhstan,KAZ.12_1,South Kazakhstan
KAZ,Kazakhstan,KAZ.13_1,West Kazakhstan
KAZ,Kazakhstan,KAZ.14_1,Zhambyl
KEN,Kenya,KEN.1_1,Baringo
KEN,Kenya,KEN.2_1,Bomet
KEN,Kenya,KEN.3_1,Bungoma
KEN,Kenya,KEN.4_1,Busia
KEN,Kenya,KEN.5_1,Elgeyo-Marakwet
KEN,Kenya,KEN.6_1,Embu
KEN,Kenya,KEN.7_1,Garissa
KEN,Kenya,KEN.8_1,Homa Bay
KEN,Kenya,KEN.9_1,Isiolo
KEN,Kenya,KEN.10_1,Kajiado
KEN,Kenya,KEN.11_1,Kakamega
KEN,Kenya,KEN.12_1,Kericho
KEN,Kenya,KEN.13_1,Kiambu
KEN,Kenya,KEN.14_1,Kilifi
KEN,Kenya,KEN.15_1,Kirinyaga
KEN,Kenya,KEN.16_1,Kisii
KEN,Kenya,KEN.17_1,Kisumu
KEN,Kenya,KEN.18_1,Kitui
KEN,Kenya,KEN.19_1,Kwale
KEN,Kenya,KEN.20_1,Laikipia
KEN,Kenya,KEN.21_1,Lamu
KEN,Kenya,KEN.22_1,Machakos
KEN,Kenya,KEN.23_1,Makueni
KEN,Kenya,KEN.24_1,Mandera
KEN,Kenya,KEN.25_1,Marsabit
KEN,Kenya,KEN.26_1,Meru
KEN,Kenya,KEN.27_1,Migori
KEN,Kenya,KEN.28_1,Mombasa
KEN,Kenya,KEN.29_1,Murang'a
KEN,Kenya,KEN.30_1,Nairobi
KEN,Kenya,KEN.31_1,Nakuru
KEN,Kenya,KEN.32_1,Nandi
KEN,Kenya,KEN.33_1,Narok
KEN,Kenya,KEN.34_1,Nyamira
KEN,Kenya,KEN.35_1,Nyandarua
KEN,Kenya,KEN.36_1,Nyeri
KEN,Kenya,KEN.37_1,Samburu
KEN,Kenya,KEN.38_1,Siaya
KEN,Kenya,KEN.39_1,Taita Taveta
KEN,Kenya,KEN.40_1,Tana River
KEN,Kenya,KEN.41_1,Tharaka-Nithi
KEN,Kenya,KEN.42_1,Trans Nzoia
KEN,Kenya,KEN.43_1,Turkana
KEN,Kenya,KEN.44_1,Uasin Gishu
KEN,Kenya,KEN.45_1,Vihiga
KEN,Kenya,KEN.46_1,Wajir
KEN,Kenya,KEN.47_1,West Pokot
KGZ,Kyrgyzstan,KGZ.1_1,Batken
KGZ,Kyrgyzstan,KGZ.2_1,Biškek
KGZ,Kyrgyzstan,KGZ.3_1,Chüy
KGZ,Kyrgyzstan,KGZ.4_1,Jalal-Abad
KGZ,Kyrgyzstan,KGZ.5_1,Naryn
KGZ,Kyrgyzstan,KGZ.7_1,Osh
KGZ,Kyrgyzstan,KGZ.6_1,Osh (city)
KGZ,Kyrgyzstan,KGZ.8_1,Talas
KGZ,Kyrgyzstan,KGZ.9_1,Ysyk-Köl
KHM,Cambodia,KHM.1_1,Bântéay Méanchey
KHM,Cambodia,KHM.2_1,Batdâmbâng
KHM,Cambodia,KHM.3_1,Kâmpóng Cham
KHM,Cambodia,KHM.4_1,Kâmpóng Chhnang
KHM,Cambodia,KHM.5_1,Kâmpóng Spœ
KHM,Cambodia,KHM.6_1,Kâmpóng Thum
KHM,Cambodia,KHM.7_1,Kâmpôt
KHM,Cambodia,KHM.8_1,Kândal
KHM,Cambodia,KHM.9_1,Kaôh Kong
KHM,Cambodia,KHM.10_1,Kep
KHM,Cambodia,KHM.11_1,Krâchéh
KHM,Cambodia,KHM.12_1,Krong Pailin
KHM,Cambodia,KHM.13_1,Krong Preah Sihanouk
KHM,Cambodia,KHM.14_1,Môndól Kiri
KHM,Cambodia,KHM.15_1,Otdar Mean Chey
KHM,Cambodia,KHM.16_1,Phnom Penh
KHM,Cambodia,KHM.17_1,Pouthisat
KHM,Cambodia,KHM.18_1,Preah Vihéar
KHM,Cambodia,KHM.19_1,Prey Vêng
KHM,Cambodia,KHM.20_1,Rôtânôkiri
KHM,Cambodia,KHM.21_1,Siemréab
KHM,Cambodia,KHM.22_1,Stœng Trêng
KHM,Cambodia,KHM.23_1,Svay Rieng
KHM,Cambodia,KHM.24_1,Takêv
KHM,Cambodia,KHM.25_1,Tbong Khmum
LAO,Laos,LAO.1_1,Attapu
LAO,Laos,LAO.2_1,Bokeo
LAO,Laos,LAO.3_1,Bolikhamxai
LAO,Laos,LAO.4_1,Champasak
LAO,Laos,LAO.5_1,Houaphan
LAO,Laos,LAO.6_1,Khammouan
LAO,Laos,LAO.7_1,Louang Namtha
LAO,Laos,LAO.8_1,Louangphrabang
LAO,Laos,LAO.9_1,Oudômxai
LAO,Laos,LAO.10_1,Phôngsali
LAO,Laos,LAO.11_1,Saravan
LAO,Laos,LAO.12_1,Savannakhét
LAO,Laos,LAO.14_1,Vientiane
LAO,Laos,LAO.13_1,Vientiane [prefecture]
LAO,Laos,LAO.15_1,Xaignabouri
LAO,Laos,LAO.16_1,Xaisômboun
LAO,Laos,LAO.17_1,Xékong
LAO,Laos,LAO.18_1,Xiangkhoang
LBR,Liberia,LBR.1_1,Bomi
LBR,Liberia,LBR.2_1,Bong
LBR,Liberia,LBR.3_1,Gbapolu
LBR,Liberia,LBR.5_1,Grand Bassa
LBR,Liberia,LBR.4_1,Grand Cape Mount
LBR,Liberia,LBR.6_1,Grand Gedeh
LBR,Liberia,LBR.7_1,Grand Kru
LBR,Liberia,LBR.8_1,Lofa
LBR,Liberia,LBR.9_1,Margibi
LBR,Liberia,LBR.10_1,Maryland
LBR,Liberia,LBR.11_1,Montserrado
LBR,Liberia,LBR.12_1,Nimba
LBR,Liberia,LBR.14_1,River Gee
LBR,Liberia,LBR.13_1,Rivercess
LBR,Liberia,LBR.15_1,Sinoe
LBY,Libya,LBY.1_1,Al Butnan
LBY,Libya,LBY.2_1,Al Jabal al Akhdar
LBY,Libya,LBY.3_1,Al Jabal al Gharbi
LBY,Libya,LBY.4_1,Al Jifarah
LBY,Libya,LBY.5_1,Al Jufrah
LBY,Libya,LBY.6_1,Al Kufrah
LBY,Libya,LBY.7_1,Al Marj
LBY,Libya,LBY.8_1,Al Marqab
LBY,Libya,LBY.9_1,Al Wahat
LBY,Libya,LBY.10_1,An Nuqat al Khams
LBY,Libya,LBY.11_1,Az Zawiyah
LBY,Libya,LBY.12_1,Benghazi
LBY,Libya,LBY.13_1,Darnah
LBY,Libya,LBY.14_1,Ghat
LBY,Libya,LBY.15_1,Misratah
LBY,Libya,LBY.16_1,Murzuq
LBY,Libya,LBY.17_1,Nalut
LBY,Libya,LBY.18_1,Sabha
LBY,Libya,LBY.19_1,Surt
LBY,Libya,LBY.20_1,Tripoli
LBY,Libya,LBY.21_1,Wadi al Hayat
LBY,Libya,LBY.22_1,Wadi ash Shati'
LCA,Saint Lucia,LCA.1_1,Anse-la-Raye
LCA,Saint Lucia,LCA.2_1,Canaries
LCA,Saint Lucia,LCA.3_1,Castries
LCA,Saint Lucia,LCA.4_1,Choiseul
LCA,Saint Lucia,LCA.5_1,Dennery
LCA,Saint Lucia,LCA.6_1,Gros Islet
LCA,Saint Lucia,LCA.7_1,Laborie
LCA,Saint Lucia,LCA.8_1,Micoud
LCA,Saint Lucia,LCA.9_1,Soufrière
LCA,Saint Lucia,LCA.10_1,Vieux Fort
LKA,Sri Lanka,LKA.1_1,Ampara
LKA,Sri Lanka,LKA.2_1,Anuradhapura
LKA,Sri Lanka,LKA.3_1,Badulla
LKA,Sri Lanka,LKA.4_1,Batticaloa
LKA,Sri Lanka,LKA.5_1,Colombo
LKA,Sri Lanka,LKA.6_1,Galle
LKA,Sri Lanka,LKA.7_1,Gampaha
LKA,Sri Lanka,LKA.8_1,Hambantota
LKA,Sri Lanka,LKA.9_1,Jaffna
LKA,Sri Lanka,LKA.10_1,Kalutara
LKA,Sri Lanka,LKA.11_1,Kandy
LKA,Sri Lanka,LKA.12_1,Kegalle
LKA,Sri Lanka,LKA.13_1,Kilinochchi
LKA,Sri Lanka,LKA.14_1,Kurunegala
LKA,Sri Lanka,LKA.15_1,Mannar
LKA,Sri Lanka,LKA.16_1,Matale
LKA,Sri Lanka,LKA.17_1,Matara
LKA,Sri Lanka,LKA.18_1,Moneragala
LKA,Sri Lanka,LKA.19_1,Mullaitivu
LKA,Sri Lanka,LKA.20_1,Nuwara Eliya
LKA,Sri Lanka,LKA.21_1,Polonnaruwa
LKA,Sri Lanka,LKA.22_1,Puttalam
LKA,Sri Lanka,LKA.23_1,Ratnapura
LKA,Sri Lanka,LKA.24_1,Trincomalee
LKA,Sri Lanka,LKA.25_1,Vavuniya
LSO,Lesotho,LSO.1_1,Berea
LSO,Lesotho,LSO.2_1,Butha-Buthe
LSO,Lesotho,LSO.3_1,Leribe
LSO,Lesotho,LSO.4_1,Mafeteng
LSO,Lesotho,LSO.5_1,Maseru
LSO,Lesotho,LSO.6_1,Mohale's Hoek
LSO,Lesotho,LSO.7_1,Mokhotlong
LSO,Lesotho,LSO.8_1,Qacha's Nek
LSO,Lesotho,LSO.9_1,Quthing
LSO,Lesotho,LSO.10_1,Thaba-Tseka
MAR,Morocco,MAR.1_1,Chaouia - Ouardigha
MAR,Morocco,MAR.2_1,Doukkala - Abda
MAR,Morocco,MAR.3_1,Fès - Boulemane
MAR,Morocco,MAR.4_1,Gharb - Chrarda - Béni Hssen
MAR,Morocco,MAR.5_1,Grand Casablanca
MAR,Morocco,MAR.6_1,Guelmim - Es-Semara
MAR,Morocco,MAR.7_1,Laâyoune - Boujdour - Sakia El H
MAR,Morocco,MAR.8_1,Marrakech - Tensift - Al Haouz
MAR,Morocco,MAR.9_1,Meknès - Tafilalet
MAR,Morocco,MAR.10_1,Oriental
MAR,Morocco,MAR.11_1,Rabat - Salé - Zemmour - Zaer
MAR,Morocco,MAR.12_1,Souss - Massa - Draâ
MAR,Morocco,MAR.13_1,Tadla - Azilal
MAR,Morocco,MAR.14_1,Tanger - Tétouan
MAR,Morocco,MAR.15_1,Taza - Al Hoceima - Taounate
MDA,Moldova,MDA.1_1,Anenii Noi
MDA,Moldova,MDA.2_1,Bălţi
MDA,Moldova,MDA.3_1,Basarabeasca
MDA,Moldova,MDA.4_1,Bender
MDA,Moldova,MDA.5_1,Briceni
MDA,Moldova,MDA.6_1,Cahul
MDA,Moldova,MDA.7_1,Calarasi
MDA,Moldova,MDA.8_1,Cantemir
MDA,Moldova,MDA.9_1,Causeni
MDA,Moldova,MDA.10_1,Chişinău
MDA,Moldova,MDA.11_1,Cimişlia
MDA,Moldova,MDA.12_1,Criuleni
MDA,Moldova,MDA.13_1,Donduseni
MDA,Moldova,MDA.14_1,Drochia
MDA,Moldova,MDA.15_1,Dubăsari
MDA,Moldova,MDA.16_1,Edineţ
MDA,Moldova,MDA.17_1,Făleşti
MDA,Moldova,MDA.18_1,Floreşti
MDA,Moldova,MDA.19_1,Găgăuzia
MDA,Moldova,MDA.20_1,Glodeni
MDA,Moldova,MDA.21_1,Hîncesti
MDA,Moldova,MDA.22_1,Ialoveni
MDA,Moldova,MDA.23_1,Leova
MDA,Moldova,MDA.24_1,Nisporeni
MDA,Moldova,MDA.25_1,Ocniţa
MDA,Moldova,MDA.26_1,Orhei
MDA,Moldova,MDA.27_1,Rezina
MDA,Moldova,MDA.28_1,Rîşcani
MDA,Moldova,MDA.29_1,Sîngerei
MDA,Moldova,MDA.30_1,Şoldăneşti
MDA,Moldova,MDA.31_1,Soroca
MDA,Moldova,MDA.32_1,Ştefan Voda
MDA,Moldova,MDA.33_1,Străşeni
MDA,Moldova,MDA.34_1,Taraclia
MDA,Moldova,MDA.35_1,Teleneşti
MDA,Moldova,MDA.36_1,Transnistria
MDA,Moldova,MDA.37_1,Ungheni
MDG,Madagascar,MDG.1_1,Antananarivo
MDG,Madagascar,MDG.2_1,Antsiranana
MDG,Madagascar,MDG.3_1,Fianarantsoa
MDG,Madagascar,MDG.4_1,Mahajanga
MDG,Madagascar,MDG.5_1,Toamasina
MDG,Madagascar,MDG.6_1,Toliary
MEX,México,MEX.1_1,Aguascalientes
MEX,México,MEX.3_1,Baja California
MEX,México,MEX.2_1,Baja California Sur
MEX,México,MEX.4_1,Campeche
MEX,México,MEX.5_1,Chiapas
MEX,México,MEX.6_1,Chihuahua
MEX,México,MEX.7_1,Coahuila
MEX,México,MEX.8_1,Colima
MEX,México,MEX.9_1,Distrito Federal
MEX,México,MEX.10_1,Durango
MEX,México,MEX.11_1,Guanajuato
MEX,México,MEX.12_1,Guerrero
MEX,México,MEX.13_1,Hidalgo
MEX,México,MEX.14_1,Jalisco
MEX,México,MEX.15_1,México
MEX,México,MEX.16_1,Michoacán
MEX,México,MEX.17_1,Morelos
MEX,México,MEX.18_1,Nayarit
MEX,México,MEX.19_1,Nuevo León
MEX,México,MEX.20_1,Oaxaca
MEX,México,MEX.21_1,Puebla
MEX,México,MEX.22_1,Querétaro
MEX,México,MEX.23_1,Quintana Roo
MEX,México,MEX.24_1,San Luis Potosí
MEX,México,MEX.25_1,Sinaloa
MEX,México,MEX.26_1,Sonora
MEX,México,MEX.27_1,Tabasco
MEX,México,MEX.28_1,Tamaulipas
MEX,México,MEX.29_1,Tlaxcala
MEX,México,MEX.30_1,Veracruz
MEX,México,MEX.31_1,Yucatán
MEX,México,MEX.32_1,Zacatecas
MKD,North Macedonia,MKD.1_1,Aerodrom
MKD,North Macedonia,MKD.2_1,Aracinovo
MKD,North Macedonia,MKD.3_1,Berovo
MKD,North Macedonia,MKD.4_1,Bitola
MKD,North Macedonia,MKD.5_1,Bogdanci
MKD,North Macedonia,MKD.6_1,Bogovinje
MKD,North Macedonia,MKD.7_1,Bosilovo
MKD,North Macedonia,MKD.8_1,Brvenica
MKD,North Macedonia,MKD.9_1,Butel
MKD,North Macedonia,MKD.10_1,Čair
MKD,North Macedonia,MKD.11_1,Čaška
MKD,North Macedonia,MKD.12_1,Centar
MKD,North Macedonia,MKD.13_1,Centar župa
MKD,North Macedonia,MKD.14_1,Češinovo-Obleševo
MKD,North Macedonia,MKD.15_1,Čučer Sandevo
MKD,North Macedonia,MKD.16_1,Debar
MKD,North Macedonia,MKD.17_1,Debarca
MKD,North Macedonia,MKD.18_1,Delčevo
MKD,North Macedonia,MKD.19_1,Demir Hisar
MKD,North Macedonia,MKD.20_1,Demir Kapija
MKD,North Macedonia,MKD.21_1,Dolneni
MKD,North Macedonia,MKD.23_1,Gazi Baba
MKD,North Macedonia,MKD.24_1,Gevgelija
MKD,North Macedonia,MKD.25_1,Gjorče Petrov
MKD,North Macedonia,MKD.26_1,Gostivar
MKD,North Macedonia,MKD.27_1,Gradsko
MKD,North Macedonia,MKD.28_1,Ilinden
MKD,North Macedonia,MKD.29_1,Jegunovtse
MKD,North Macedonia,MKD.30_1,Karbinci
MKD,North Macedonia,MKD.31_1,Karpoš
MKD,North Macedonia,MKD.32_1,Kavadartsi
MKD,North Macedonia,MKD.33_1,Kičevo
MKD,North Macedonia,MKD.34_1,Kisela Voda
MKD,North Macedonia,MKD.35_1,Kočani
MKD,North Macedonia,MKD.36_1,Konče
MKD,North Macedonia,MKD.37_1,Kratovo
MKD,North Macedonia,MKD.38_1,Kriva Palanka
MKD,North Macedonia,MKD.39_1,Krivogaštani
MKD,North Macedonia,MKD.40_1,Kruševo
MKD,North Macedonia,MKD.41_1,Kumanovo
MKD,North Macedonia,MKD.42_1,Lake Ohrid
MKD,North Macedonia,MKD.43_1,Lipkovo
MKD,North Macedonia,MKD.44_1,Lozovo
MKD,North Macedonia,MKD.45_1,Makedonska Kamenica
MKD,North Macedonia,MKD.46_1,Makedonski Brod
MKD,North Macedonia,MKD.47_1,Mavrovo and Rostuša
