gid_0,country,outcome,date,predicted,predicted_error
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,internet_fm_ratio,2024-05-01,0.7240866113547554,0.15335620626116314
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,internet_fm_ratio,2024-06-01,0.7286444233597086,0.15423214187986903
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,internet_fm_ratio,2024-07-01,0.7093707105214965,0.15171612747812163
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,internet_men,2024-05-01,56.11509947089009,10.245751302738721
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,internet_men,2024-06-01,57.43944475117172,10.195188386970077
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,internet_men,2024-07-01,56.0146490002556,9.95855421554844
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,internet_women,2024-05-01,45.31583513818778,8.878012361659804
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,internet_women,2024-06-01,46.73367601009288,8.956985910541889
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,internet_women,2024-07-01,44.179377660322764,8.571578011633553
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,mobile_fm_ratio,2024-05-01,0.8442537117502427,0.0966528810759508
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,mobile_fm_ratio,2024-06-01,0.8490344397064158,0.0966528810759508
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,mobile_fm_ratio,2024-07-01,0.8419840789307436,0.0966528810759508
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,mobile_men,2024-05-01,89.96905424760868,7.531946872122153
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,mobile_men,2024-06-01,90.22654349300691,7.532140046018452
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,mobile_men,2024-07-01,89.86983976317796,7.517226608449902
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,mobile_women,2024-05-01,74.53616833376918,11.436446011540875
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,mobile_women,2024-06-01,75.12679253541437,11.436446011540875
CIV,CÃÂÃÂÃÂÃÂ´te d'Ivoire,mobile_women,2024-07-01,74.00460796012705,11.436446011540875
CMR,Cameroon,internet_fm_ratio,2024-05-01,0.6406709199779305,0.14799717751101013
CMR,Cameroon,internet_fm_ratio,2024-06-01,0.6449194835929823,0.1477950862509596
CMR,Cameroon,internet_fm_ratio,2024-07-01,0.634855990277775,0.14814623101553817
CMR,Cameroon,internet_men,2024-05-01,48.72078009578028,8.733860027346214
CMR,Cameroon,internet_men,2024-06-01,49.12075725851112,8.826843157090382
CMR,Cameroon,internet_men,2024-07-01,48.120795752770505,8.75802156722095
CMR,Cameroon,internet_women,2024-05-01,37.3123661721325,7.0476352056826554
CMR,Cameroon,internet_women,2024-06-01,37.78641241303315,7.0999908394167495
CMR,Cameroon,internet_women,2024-07-01,36.33670434338884,7.04808781628338
CMR,Cameroon,mobile_fm_ratio,2024-05-01,0.8382411452652303,0.0989022366975174
CMR,Cameroon,mobile_fm_ratio,2024-06-01,0.8396042837439863,0.0989022366975174
CMR,Cameroon,mobile_fm_ratio,2024-07-01,0.8379047781782554,0.0989022366975174
CMR,Cameroon,mobile_men,2024-05-01,80.27732660144189,7.614656298276911
CMR,Cameroon,mobile_men,2024-06-01,80.38961887541515,7.615511800385137
CMR,Cameroon,mobile_men,2024-07-01,80.13137990035911,7.618548105787139
CMR,Cameroon,mobile_women,2024-05-01,67.9769187836221,8.723505909108546
CMR,Cameroon,mobile_women,2024-06-01,68.17966909722693,8.723505909108546
CMR,Cameroon,mobile_women,2024-07-01,67.713952584658,8.723505909108546
COD,Democratic Republic of the Congo,internet_fm_ratio,2024-05-01,0.2898226474157885,0.13194713788011062
COD,Democratic Republic of the Congo,internet_fm_ratio,2024-06-01,0.2889580269143424,0.13187612769371174
COD,Democratic Republic of the Congo,internet_fm_ratio,2024-07-01,0.28395545866790023,0.13237404504655215
COD,Democratic Republic of the Congo,internet_men,2024-05-01,19.031901023002998,6.592838648156658
COD,Democratic Republic of the Congo,internet_men,2024-06-01,19.70397053283182,6.5491650676321935
COD,Democratic Republic of the Congo,internet_men,2024-07-01,19.13578651022453,6.5654440149130116
COD,Democratic Republic of the Congo,internet_women,2024-05-01,6.6951749050515765,3.3407162778015693
COD,Democratic Republic of the Congo,internet_women,2024-06-01,6.875272977323309,3.3380864254121567
COD,Democratic Republic of the Congo,internet_women,2024-07-01,6.267478714624683,3.368999571181755
COD,Democratic Republic of the Congo,mobile_fm_ratio,2024-05-01,0.567345726246709,0.10962184738974966
COD,Democratic Republic of the Congo,mobile_fm_ratio,2024-06-01,0.5809969144181454,0.10962184738974966
COD,Democratic Republic of the Congo,mobile_fm_ratio,2024-07-01,0.5586704981075099,0.10962184738974966
COD,Democratic Republic of the Congo,mobile_men,2024-05-01,50.982229216862194,7.608622793391159
COD,Democratic Republic of the Congo,mobile_men,2024-06-01,51.79576949510067,7.6208244125002125
COD,Democratic Republic of the Congo,mobile_men,2024-07-01,51.37364146371159,7.606819657561725
COD,Democratic Republic of the Congo,mobile_women,2024-05-01,30.25165335753622,10.889694618717625
COD,Democratic Republic of the Congo,mobile_women,2024-06-01,31.120615564548807,10.889694618717625
COD,Democratic Republic of the Congo,mobile_women,2024-07-01,30.318016540540878,10.889694618717625
COG,Republic of the Congo,internet_fm_ratio,2024-05-01,0.7402392847872634,0.1736633907786219
COG,Republic of the Congo,internet_fm_ratio,2024-06-01,0.7376927319465865,0.1745082856500044
COG,Republic of the Congo,internet_fm_ratio,2024-07-01,0.7120459861462254,0.17363940628027966
COG,Republic of the Congo,internet_men,2024-05-01,47.17648060771697,10.549199415904692
COG,Republic of the Congo,internet_men,2024-06-01,47.81275192570596,10.544130197994729
COG,Republic of the Congo,internet_men,2024-07-01,46.8413240166767,10.535530129933582
COG,Republic of the Congo,internet_women,2024-05-01,43.31405105942619,9.66766349463043
COG,Republic of the Congo,internet_women,2024-06-01,43.325247544013735,9.866047133849465
COG,Republic of the Congo,internet_women,2024-07-01,41.7798894634578,9.670571327061976
COG,Republic of the Congo,mobile_fm_ratio,2024-05-01,0.8515197853773898,0.12078027021259057
COG,Republic of the Congo,mobile_fm_ratio,2024-06-01,0.8435146807410829,0.12078027021259057
COG,Republic of the Congo,mobile_fm_ratio,2024-07-01,0.8466408036961384,0.12078027021259057
COG,Republic of the Congo,mobile_men,2024-05-01,72.2650873458503,8.792823283772883
COG,Republic of the Congo,mobile_men,2024-06-01,72.59854230154278,8.789494991351585
COG,Republic of the Congo,mobile_men,2024-07-01,72.16213626895872,8.802198894341608
COG,Republic of the Congo,mobile_women,2024-05-01,60.99278880016298,11.913487806278242
COG,Republic of the Congo,mobile_women,2024-06-01,61.13710903558376,11.913487806278242
COG,Republic of the Congo,mobile_women,2024-07-01,60.36278908890213,11.913487806278242
COL,Colombia,internet_fm_ratio,2024-05-01,0.989753687341078,0.18370729023701823
COL,Colombia,internet_fm_ratio,2024-06-01,0.9939747951579989,0.18508614025317727
COL,Colombia,internet_fm_ratio,2024-07-01,0.9921242078277115,0.18399854397752496
COL,Colombia,internet_men,2024-05-01,92.89352280459049,15.534891454141812
COL,Colombia,internet_men,2024-06-01,93.63058496455864,15.686376136581403
COL,Colombia,internet_men,2024-07-01,92.8985763123469,15.714617266329997
COL,Colombia,internet_women,2024-05-01,82.58594436513934,17.301527459324955
COL,Colombia,internet_women,2024-06-01,83.31272704612071,17.685650540366677
COL,Colombia,internet_women,2024-07-01,82.46353505461886,17.607738894324246
COL,Colombia,mobile_fm_ratio,2024-05-01,0.886180977480973,0.08465361953451539
COL,Colombia,mobile_fm_ratio,2024-06-01,0.8829085345636333,0.08465361953451539
COL,Colombia,mobile_fm_ratio,2024-07-01,0.8856435597737279,0.08465361953451539
COL,Colombia,mobile_men,2024-05-01,96.94539132215863,6.638202611733374
COL,Colombia,mobile_men,2024-06-01,97.12849075890321,6.604419107643936
COL,Colombia,mobile_men,2024-07-01,96.89326782179036,6.671274717308269
COL,Colombia,mobile_women,2024-05-01,97.062042421815,16.309939934921065
COL,Colombia,mobile_women,2024-06-01,97.30745773621815,16.309939934921065
COL,Colombia,mobile_women,2024-07-01,96.93463435378047,16.309939934921065
COM,Comoros,internet_fm_ratio,2024-05-01,0.9000676676003496,0.16716489743403048
COM,Comoros,internet_fm_ratio,2024-06-01,0.832918728572908,0.16684258423901877
COM,Comoros,internet_fm_ratio,2024-07-01,0.8533186625805285,0.16657981595105545
COM,Comoros,internet_men,2024-05-01,55.69913924951675,10.414016810126752
COM,Comoros,internet_men,2024-06-01,56.17904752579248,10.417924927552276
COM,Comoros,internet_men,2024-07-01,55.39002933856808,10.397356847903373
COM,Comoros,internet_women,2024-05-01,51.06118103849925,9.826195647422958
COM,Comoros,internet_women,2024-06-01,51.2216292742577,9.821591059367547
COM,Comoros,internet_women,2024-07-01,49.86441178984137,9.705762248802865
COM,Comoros,mobile_fm_ratio,2024-05-01,0.8807740669254386,0.10723930096506888
COM,Comoros,mobile_fm_ratio,2024-06-01,0.8809895010781639,0.10723930096506888
COM,Comoros,mobile_fm_ratio,2024-07-01,0.8768647785665679,0.10723930096506888
COM,Comoros,mobile_men,2024-05-01,84.16806164400587,7.916883872068328
COM,Comoros,mobile_men,2024-06-01,84.32954872211991,7.900235070642229
COM,Comoros,mobile_men,2024-07-01,83.83117609246769,7.917799397765163
COM,Comoros,mobile_women,2024-05-01,73.78880148004778,10.57251027589041
COM,Comoros,mobile_women,2024-06-01,73.71158332537271,10.57251027589041
COM,Comoros,mobile_women,2024-07-01,73.05847384855235,10.57251027589041
CPV,Cabo Verde,internet_fm_ratio,2024-05-01,0.996638464096317,0.19151877480905002
CPV,Cabo Verde,internet_fm_ratio,2024-06-01,0.997634972504369,0.1926295003510189
CPV,Cabo Verde,internet_fm_ratio,2024-07-01,0.9974322757643012,0.1912368840278259
CPV,Cabo Verde,internet_men,2024-05-01,83.9919677757976,14.35155204791313
CPV,Cabo Verde,internet_men,2024-06-01,84.47848553025916,14.47886095597089
CPV,Cabo Verde,internet_men,2024-07-01,83.75176183267759,14.511469299954598
CPV,Cabo Verde,internet_women,2024-05-01,82.77223950415106,16.836547680890035
CPV,Cabo Verde,internet_women,2024-06-01,83.215936312159,17.135048178186267
CPV,Cabo Verde,internet_women,2024-07-01,82.36551442648762,17.10202836072546
CPV,Cabo Verde,mobile_fm_ratio,2024-05-01,0.9165147189119,0.10637238935664596
CPV,Cabo Verde,mobile_fm_ratio,2024-06-01,0.9157910718930484,0.10637238935664596
CPV,Cabo Verde,mobile_fm_ratio,2024-07-01,0.9200933190698213,0.10637238935664596
CPV,Cabo Verde,mobile_men,2024-05-01,92.43564264689037,9.377809627536804
CPV,Cabo Verde,mobile_men,2024-06-01,92.67303635561642,9.328088381759677
CPV,Cabo Verde,mobile_men,2024-07-01,92.36956812255363,9.406047451486394
CPV,Cabo Verde,mobile_women,2024-05-01,93.11830671016583,10.624087477849109
CPV,Cabo Verde,mobile_women,2024-06-01,93.36635599836289,10.624087477849109
CPV,Cabo Verde,mobile_women,2024-07-01,93.04127631287317,10.624087477849109
CRI,Costa Rica,internet_fm_ratio,2024-05-01,1.0,0.1866615507245359
CRI,Costa Rica,internet_fm_ratio,2024-06-01,1.0,0.18902158305325964
CRI,Costa Rica,internet_fm_ratio,2024-07-01,1.0,0.1868071609648886
CRI,Costa Rica,internet_men,2024-05-01,100.0,17.891728152046518
CRI,Costa Rica,internet_men,2024-06-01,100.0,17.916409791282522
CRI,Costa Rica,internet_men,2024-07-01,100.0,18.13087254099772
CRI,Costa Rica,internet_women,2024-05-01,95.81119930238303,20.789546113210367
CRI,Costa Rica,internet_women,2024-06-01,95.57268291486987,21.198077903536028
CRI,Costa Rica,internet_women,2024-07-01,97.10756222467363,21.251147115174483
CRI,Costa Rica,mobile_fm_ratio,2024-05-01,0.8285576280006536,0.0739305771636674
CRI,Costa Rica,mobile_fm_ratio,2024-06-01,0.8224374833376172,0.0739305771636674
CRI,Costa Rica,mobile_fm_ratio,2024-07-01,0.8300523920529514,0.0739305771636674
CRI,Costa Rica,mobile_men,2024-05-01,100.0,7.071506112983836
CRI,Costa Rica,mobile_men,2024-06-01,100.0,7.027537808653475
CRI,Costa Rica,mobile_men,2024-07-01,100.0,7.080964796208567
CRI,Costa Rica,mobile_women,2024-05-01,100.0,14.413519624466854
CRI,Costa Rica,mobile_women,2024-06-01,100.0,14.413519624466854
CRI,Costa Rica,mobile_women,2024-07-01,100.0,14.413519624466854
DJI,Djibouti,internet_fm_ratio,2024-05-01,0.5452631163550244,0.12676947209462391
DJI,Djibouti,internet_fm_ratio,2024-06-01,0.5399711887287417,0.12704060892834296
DJI,Djibouti,internet_fm_ratio,2024-07-01,0.5518339773305195,0.12813843297279823
DJI,Djibouti,internet_men,2024-05-01,34.3765644075391,7.452252285364277
DJI,Djibouti,internet_men,2024-06-01,34.28575352248976,7.67026770057155
DJI,Djibouti,internet_men,2024-07-01,34.485747066926635,7.760292635264548
DJI,Djibouti,internet_women,2024-05-01,28.450626017612667,5.081511057493113
DJI,Djibouti,internet_women,2024-06-01,27.85864363459843,5.1034813791381834
DJI,Djibouti,internet_women,2024-07-01,28.689998756916076,5.634450350420505
DJI,Djibouti,mobile_fm_ratio,2024-05-01,0.7896365094661133,0.09776137218049233
DJI,Djibouti,mobile_fm_ratio,2024-06-01,0.7948112870646461,0.09776137218049233
DJI,Djibouti,mobile_fm_ratio,2024-07-01,0.7719174810639694,0.09776137218049233
DJI,Djibouti,mobile_men,2024-05-01,79.11358222463069,7.608525202984843
DJI,Djibouti,mobile_men,2024-06-01,79.01272255968372,7.617256317597137
DJI,Djibouti,mobile_men,2024-07-01,79.05712039171786,7.622061790789772
DJI,Djibouti,mobile_women,2024-05-01,60.62889227748491,9.527302800522477
DJI,Djibouti,mobile_women,2024-06-01,60.715651616549884,9.527302800522477
DJI,Djibouti,mobile_women,2024-07-01,61.459573169048575,9.527302800522477
DMA,Dominica,internet_fm_ratio,2024-05-01,0.9736718766485296,0.1927029149189317
DMA,Dominica,internet_fm_ratio,2024-06-01,0.9805579091003139,0.19273258190165643
DMA,Dominica,internet_fm_ratio,2024-07-01,0.9815446323648743,0.19328838330228842
DMA,Dominica,internet_men,2024-05-01,89.42891029924276,14.495356307606617
DMA,Dominica,internet_men,2024-06-01,89.90626657943302,14.510796468003292
DMA,Dominica,internet_men,2024-07-01,89.68609443596203,14.734986636484962
DMA,Dominica,internet_women,2024-05-01,77.55289146486759,15.679462029579037
DMA,Dominica,internet_women,2024-06-01,78.24343105709286,15.977808422254165
DMA,Dominica,internet_women,2024-07-01,78.06622296824459,16.31143609845796
DMA,Dominica,mobile_fm_ratio,2024-05-01,0.8825596278799456,0.10311617995189462
DMA,Dominica,mobile_fm_ratio,2024-06-01,0.8810171093738475,0.10311617995189462
DMA,Dominica,mobile_fm_ratio,2024-07-01,0.8811565025192662,0.10311617995189462
DMA,Dominica,mobile_men,2024-05-01,96.21392058472574,6.951424676557681
DMA,Dominica,mobile_men,2024-06-01,96.22103245517496,6.895580197534197
DMA,Dominica,mobile_men,2024-07-01,96.18440966802916,6.9840395638966175
DMA,Dominica,mobile_women,2024-05-01,95.63592956557929,14.612314923328128
DMA,Dominica,mobile_women,2024-06-01,95.45674391017793,14.612314923328128
DMA,Dominica,mobile_women,2024-07-01,95.52091404444931,14.612314923328128
DOM,Dominican Republic,internet_fm_ratio,2024-05-01,1.0,0.17626929915515732
DOM,Dominican Republic,internet_fm_ratio,2024-06-01,1.0,0.17785677771513775
DOM,Dominican Republic,internet_fm_ratio,2024-07-01,1.0,0.17655022364317577
DOM,Dominican Republic,internet_men,2024-05-01,92.08938764212998,14.782772119104388
DOM,Dominican Republic,internet_men,2024-06-01,92.9442241132907,15.019002897421009
DOM,Dominican Republic,internet_men,2024-07-01,92.04112492152895,14.991135409637272
DOM,Dominican Republic,internet_women,2024-05-01,87.96900133715963,15.813854074899234
DOM,Dominican Republic,internet_women,2024-06-01,88.77535500252411,16.226413176084108
DOM,Dominican Republic,internet_women,2024-07-01,87.86798533249923,16.15086623412956
DOM,Dominican Republic,mobile_fm_ratio,2024-05-01,0.9160392703402636,0.08184009871474883
DOM,Dominican Republic,mobile_fm_ratio,2024-06-01,0.9114850527932127,0.08184009871474883
DOM,Dominican Republic,mobile_fm_ratio,2024-07-01,0.9167493429578739,0.08184009871474883
DOM,Dominican Republic,mobile_men,2024-05-01,97.62861730836872,6.823507331289008
DOM,Dominican Republic,mobile_men,2024-06-01,97.87615441765435,6.803911911998637
DOM,Dominican Republic,mobile_men,2024-07-01,97.60750442219768,6.839313951975315
DOM,Dominican Republic,mobile_women,2024-05-01,98.75490443498232,11.511508027444956
DOM,Dominican Republic,mobile_women,2024-06-01,99.0139914981313,11.511508027444956
DOM,Dominican Republic,mobile_women,2024-07-01,98.71556392251722,11.511508027444956
DZA,Algeria,internet_fm_ratio,2024-05-01,1.0,0.1794547328324584
DZA,Algeria,internet_fm_ratio,2024-06-01,1.0,0.1823404864676078
DZA,Algeria,internet_fm_ratio,2024-07-01,1.0,0.1793885041312877
DZA,Algeria,internet_men,2024-05-01,90.77274750336578,15.64496478257905
DZA,Algeria,internet_men,2024-06-01,91.65257759600559,15.636085049398282
DZA,Algeria,internet_men,2024-07-01,90.47262002847064,15.612488088719596
DZA,Algeria,internet_women,2024-05-01,92.75209884842347,17.313547865184873
DZA,Algeria,internet_women,2024-06-01,93.3580195344594,17.61826082437133
DZA,Algeria,internet_women,2024-07-01,92.09628479422862,17.372277571498245
DZA,Algeria,mobile_fm_ratio,2024-05-01,0.9935808790645152,0.0884829076703247
DZA,Algeria,mobile_fm_ratio,2024-06-01,0.9953225357895706,0.0884829076703247
DZA,Algeria,mobile_fm_ratio,2024-07-01,0.9918419700699702,0.0884829076703247
DZA,Algeria,mobile_men,2024-05-01,95.97082014496102,8.234576936768047
DZA,Algeria,mobile_men,2024-06-01,96.19558275856768,8.214115181791056
DZA,Algeria,mobile_men,2024-07-01,95.90359207907204,8.27262179067303
DZA,Algeria,mobile_women,2024-05-01,95.34747905060756,9.217231512552816
DZA,Algeria,mobile_women,2024-06-01,95.88594446624715,9.217231512552816
DZA,Algeria,mobile_women,2024-07-01,95.04259259293572,9.217231512552816
ECU,Ecuador,internet_fm_ratio,2024-05-01,1.0,0.17578597733497126
ECU,Ecuador,internet_fm_ratio,2024-06-01,1.0,0.166679094472061
ECU,Ecuador,internet_fm_ratio,2024-07-01,1.0,0.17738657478853367
ECU,Ecuador,internet_men,2024-05-01,99.1059666780297,17.547324082131073
ECU,Ecuador,internet_men,2024-06-01,96.077548824333,15.899642360549185
ECU,Ecuador,internet_men,2024-07-01,99.3032288601957,17.92431731229567
ECU,Ecuador,internet_women,2024-05-01,92.04605358348051,20.251638281816394
ECU,Ecuador,internet_women,2024-06-01,88.49731557716949,18.001890712228434
ECU,Ecuador,internet_women,2024-07-01,92.41244408509284,21.007348710586786
ECU,Ecuador,mobile_fm_ratio,2024-05-01,0.8858545781125414,0.06835814530171241
ECU,Ecuador,mobile_fm_ratio,2024-06-01,0.8971950547058558,0.06835814530171241
ECU,Ecuador,mobile_fm_ratio,2024-07-01,0.884350146916932,0.06835814530171241
ECU,Ecuador,mobile_men,2024-05-01,100.0,6.837982167094476
ECU,Ecuador,mobile_men,2024-06-01,99.86072142955646,6.561151128333215
ECU,Ecuador,mobile_men,2024-07-01,100.0,6.9081802780819075
ECU,Ecuador,mobile_women,2024-05-01,99.85267388985494,14.3756497307907
ECU,Ecuador,mobile_women,2024-06-01,98.83419828907087,14.3756497307907
ECU,Ecuador,mobile_women,2024-07-01,99.91168762348234,14.3756497307907
EGY,Egypt,internet_fm_ratio,2024-05-01,0.9964232969489691,0.16261818723044713
EGY,Egypt,internet_fm_ratio,2024-06-01,0.9971318123700315,0.16464530281072012
EGY,Egypt,internet_fm_ratio,2024-07-01,0.9957421359703391,0.16279423870758064
EGY,Egypt,internet_men,2024-05-01,88.90058251455717,14.591213651036652
EGY,Egypt,internet_men,2024-06-01,90.55593213207841,14.488026443398384
EGY,Egypt,internet_men,2024-07-01,89.68144006230578,14.497310984451
EGY,Egypt,internet_women,2024-05-01,87.38481944792503,14.975505706222826
EGY,Egypt,internet_women,2024-06-01,88.7825132907142,15.172314673181019
EGY,Egypt,internet_women,2024-07-01,87.22163291929836,15.142429087941034
EGY,Egypt,mobile_fm_ratio,2024-05-01,0.9333990790210257,0.08603348484459865
EGY,Egypt,mobile_fm_ratio,2024-06-01,0.9342209187803955,0.08603348484459865
EGY,Egypt,mobile_fm_ratio,2024-07-01,0.9301200727693879,0.08603348484459865
EGY,Egypt,mobile_men,2024-05-01,98.41923153462955,8.083950560796724
EGY,Egypt,mobile_men,2024-06-01,98.82078384521503,8.055527282625029
EGY,Egypt,mobile_men,2024-07-01,98.61742647260371,8.116516592901434
EGY,Egypt,mobile_women,2024-05-01,92.32894704390453,12.299104107034616
EGY,Egypt,mobile_women,2024-06-01,92.88090718394257,12.299104107034616
EGY,Egypt,mobile_women,2024-07-01,92.17045711847761,12.299104107034616
ERI,Eritrea,internet_fm_ratio,2024-05-01,0.40841945556159637,0.14052779684526695
ERI,Eritrea,internet_fm_ratio,2024-06-01,0.3989557502132377,0.14028691844395447
ERI,Eritrea,internet_fm_ratio,2024-07-01,0.3965147716710033,0.14073265320062364
ERI,Eritrea,internet_men,2024-05-01,23.83555544930577,6.691028359318224
ERI,Eritrea,internet_men,2024-06-01,23.628379273515677,6.860402346239481
ERI,Eritrea,internet_men,2024-07-01,23.694988258804074,6.862353523250384
ERI,Eritrea,internet_women,2024-05-01,9.780833753689352,2.892528343356766
ERI,Eritrea,internet_women,2024-06-01,9.225966097832584,3.0187920508014776
ERI,Eritrea,internet_women,2024-07-01,9.400447686865055,3.2285078363007664
ERI,Eritrea,mobile_fm_ratio,2024-05-01,0.6703648621142356,0.12834778722968262
ERI,Eritrea,mobile_fm_ratio,2024-06-01,0.6657095721044297,0.12834778722968262
ERI,Eritrea,mobile_fm_ratio,2024-07-01,0.6660626185753792,0.12834778722968262
ERI,Eritrea,mobile_men,2024-05-01,55.139539023510814,8.450693770876248
ERI,Eritrea,mobile_men,2024-06-01,55.07679948328885,8.466889739264964
ERI,Eritrea,mobile_men,2024-07-01,55.1143457566973,8.447954906987059
ERI,Eritrea,mobile_women,2024-05-01,39.49193526035433,12.42056382665166
ERI,Eritrea,mobile_women,2024-06-01,39.085661698012,12.42056382665166
ERI,Eritrea,mobile_women,2024-07-01,39.093531625696514,12.42056382665166
ETH,Ethiopia,internet_fm_ratio,2024-05-01,0.3952424510338908,0.10831015398005209
ETH,Ethiopia,internet_fm_ratio,2024-06-01,0.3976971212786293,0.10814533525509101
ETH,Ethiopia,internet_fm_ratio,2024-07-01,0.3936656202043208,0.10868104728605708
ETH,Ethiopia,internet_men,2024-05-01,33.25055715572492,7.422306427411112
ETH,Ethiopia,internet_men,2024-06-01,33.30541163450699,7.419676011676325
ETH,Ethiopia,internet_men,2024-07-01,32.66803508409019,7.388680574155621
ETH,Ethiopia,internet_women,2024-05-01,17.125208582605502,4.172599689343674
ETH,Ethiopia,internet_women,2024-06-01,17.371875092195094,4.135865918350914
ETH,Ethiopia,internet_women,2024-07-01,16.801799041779258,4.234876155758977
ETH,Ethiopia,mobile_fm_ratio,2024-05-01,0.686224160050175,0.08266314343522495
ETH,Ethiopia,mobile_fm_ratio,2024-06-01,0.6879735567099868,0.08266314343522495
ETH,Ethiopia,mobile_fm_ratio,2024-07-01,0.6841749550058324,0.08266314343522495
ETH,Ethiopia,mobile_men,2024-05-01,74.75006151646996,7.409530762556395
ETH,Ethiopia,mobile_men,2024-06-01,74.8139049977127,7.420331861863885
ETH,Ethiopia,mobile_men,2024-07-01,74.55519008599627,7.406344419347319
ETH,Ethiopia,mobile_women,2024-05-01,55.75472225724586,9.235924182185737
ETH,Ethiopia,mobile_women,2024-06-01,55.89327984729357,9.235924182185737
ETH,Ethiopia,mobile_women,2024-07-01,55.51705606866198,9.235924182185737
FSM,Micronesia,internet_fm_ratio,2024-05-01,1.0,0.1663262564604175
FSM,Micronesia,internet_fm_ratio,2024-06-01,1.0,0.16627654135962047
FSM,Micronesia,internet_fm_ratio,2024-07-01,1.0,0.1658162872896338
FSM,Micronesia,internet_men,2024-05-01,82.35112055312179,12.748036914513886
FSM,Micronesia,internet_men,2024-06-01,82.76562377940039,13.127224581048292
FSM,Micronesia,internet_men,2024-07-01,82.31398056000153,13.111804737218508
FSM,Micronesia,internet_women,2024-05-01,74.11234248413008,13.783494772073125
FSM,Micronesia,internet_women,2024-06-01,74.84705534204494,14.302254429746686
FSM,Micronesia,internet_women,2024-07-01,74.57503338800242,14.288935762248858
FSM,Micronesia,mobile_fm_ratio,2024-05-01,0.9318805598123142,0.0788167216685669
FSM,Micronesia,mobile_fm_ratio,2024-06-01,0.9310804882692071,0.0788167216685669
FSM,Micronesia,mobile_fm_ratio,2024-07-01,0.9334072691507058,0.0788167216685669
FSM,Micronesia,mobile_men,2024-05-01,93.04707931488527,6.579752518856954
FSM,Micronesia,mobile_men,2024-06-01,93.12308704893533,6.542047760060908
FSM,Micronesia,mobile_men,2024-07-01,92.95523373896836,6.57543859647487
FSM,Micronesia,mobile_women,2024-05-01,94.19811158863378,10.395553912258624
FSM,Micronesia,mobile_women,2024-06-01,94.30857892537105,10.395553912258624
FSM,Micronesia,mobile_women,2024-07-01,94.15943877247074,10.395553912258624
GAB,Gabon,internet_fm_ratio,2024-05-01,0.8862096134311576,0.14894325936032304
GAB,Gabon,internet_fm_ratio,2024-06-01,0.8850192846667109,0.14892398756403064
GAB,Gabon,internet_fm_ratio,2024-07-01,0.8517033903602136,0.1491405380107199
GAB,Gabon,internet_men,2024-05-01,69.61096138734922,10.882829458941615
GAB,Gabon,internet_men,2024-06-01,69.98361651065659,10.74852312471545
GAB,Gabon,internet_men,2024-07-01,69.77027297903064,10.814476141686308
GAB,Gabon,internet_women,2024-05-01,60.2003391206848,8.682905757505077
GAB,Gabon,internet_women,2024-06-01,60.12929690189814,8.651481892248553
GAB,Gabon,internet_women,2024-07-01,59.768958748773976,8.866910487465432
GAB,Gabon,mobile_fm_ratio,2024-05-01,0.954236870342491,0.09580084061112337
GAB,Gabon,mobile_fm_ratio,2024-06-01,0.9505483452093139,0.09580084061112337
GAB,Gabon,mobile_fm_ratio,2024-07-01,0.9503233354942083,0.09580084061112337
GAB,Gabon,mobile_men,2024-05-01,88.95427591733171,8.287666186791071
GAB,Gabon,mobile_men,2024-06-01,88.9807755564326,8.270675291455918
GAB,Gabon,mobile_men,2024-07-01,88.86132543216497,8.298736489956806
GAB,Gabon,mobile_women,2024-05-01,83.64917928567822,11.775014127937446
GAB,Gabon,mobile_women,2024-06-01,83.58793520322797,11.775014127937446
GAB,Gabon,mobile_women,2024-07-01,83.43613364856517,11.775014127937446
GEO,Georgia,internet_fm_ratio,2024-05-01,1.0,0.19139058946343165
GEO,Georgia,internet_fm_ratio,2024-06-01,1.0,0.1939604373090342
GEO,Georgia,internet_fm_ratio,2024-07-01,1.0,0.19174432430237406
GEO,Georgia,internet_men,2024-05-01,99.99104294207233,18.760472039830073
GEO,Georgia,internet_men,2024-06-01,100.0,18.808355543775022
GEO,Georgia,internet_men,2024-07-01,100.0,18.921136065483026
GEO,Georgia,internet_women,2024-05-01,96.90649535032377,22.400003915911743
GEO,Georgia,internet_women,2024-06-01,97.6025675486431,22.87621950192769
GEO,Georgia,internet_women,2024-07-01,96.95147779186387,22.922934828518247
